timestamp,phase,base_pos_x,base_pos_y,base_pos_z,base_yaw,base_quat_w,base_quat_x,base_quat_y,base_quat_z,base_lin_vel_x_body,base_lin_vel_y_body,base_ang_vel_z_body,cmd_vx,cmd_vy,cmd_wz,ee_pos_x,ee_pos_y,ee_pos_z,ee_roll,ee_pitch,ee_yaw,arm_joint1,arm_joint2,arm_joint3,arm_joint4,arm_joint5,arm_joint6,gripper,arm_action_joint1,arm_action_joint2,arm_action_joint3,arm_action_joint4,arm_action_joint5,arm_action_joint6,gripper_action,object_pos_x,object_pos_y,object_pos_z,object_quat_w,object_quat_x,object_quat_y,object_quat_z,front_image,wrist_image,success,failure_reason
9.4,yaw_align,1.2277944087982178,0.9904385805130005,0.3321964740753174,1.6424967356359057,0.6812980771064758,-0.0039534373208880424,0.0035152139607816935,0.7319871187210083,0.4210257828235626,-0.1133289635181427,0.04848571494221687,0.35,-0.18,0.0,,,,,,,0.01531193871051073,0.11672358959913254,0.04086511209607124,0.004972341004759073,0.011941112577915192,0.011231943964958191,0.00022705839364789426,,,,,,,,,,,,,,,,,,
9.6,yaw_align,1.2517423629760742,1.0705801248550415,0.33555668592453003,1.6428043438978388,0.6811936497688293,0.0016232025809586048,0.004210327286273241,0.7320894598960876,0.3575902581214905,-0.13554012775421143,-0.017973406240344048,0.35,-0.18,0.0,,,,,,,0.024181678891181946,0.11305242776870728,0.052356649190187454,0.024243900552392006,0.03297154977917671,-0.007981650531291962,0.0004283304006094113,,,,,,,,,,,,,,,,,,
9.8,yaw_align,1.2614926099777222,1.1442030668258667,0.3376055359840393,1.6360731730678237,0.6836553812026978,-0.0011986084282398224,0.004889907315373421,0.7297877669334412,0.3479706943035126,-0.0016269981861114502,-0.05850536748766899,0.35,0.0,0.0,,,,,,,0.0009870050707831979,0.08226054906845093,0.06208124756813049,0.03627026453614235,-0.01669873669743538,-0.017648598179221153,0.00022008403720974457,,,,,,,,,,,,,,,,,,
9.96,yaw_align,1.2565287351608276,1.1854180097579956,0.33801528811454773,1.62473018563826,0.6877835392951965,0.0004814651620108634,0.0027747221756726503,0.725910484790802,0.25294438004493713,0.008913367986679077,-0.11881060898303986,0.35,0.0,0.0,,,,,,,0.009825336746871471,0.08590859919786453,0.067881278693676,0.011670742183923721,-0.03219636157155037,-0.03360171988606453,0.00030519982101395726,,,,,,,,,,,,,,,,,,
10.16,yaw_align,1.2537728548049927,1.2423856258392334,0.33764752745628357,1.6102271442304064,0.6930291056632996,-0.0007069774437695742,-0.0020444942638278008,0.7209064364433289,0.2965097725391388,0.020071566104888916,-0.026688875630497932,0.35,0.0,0.0,,,,,,,0.003683459246531129,0.07939275354146957,0.062218837440013885,0.022816907614469528,-0.024948298931121826,-0.03194298595190048,0.0006290515884757042,,,,,,,,,,,,,,,,,,
10.36,yaw_align,1.249768614768982,1.3051660060882568,0.336376816034317,1.6004901254629287,0.6965303421020508,-0.001117604784667492,0.0039012522902339697,0.7175159454345703,0.32485198974609375,0.007555216550827026,-0.002086094580590725,0.35,0.0,0.0,,,,,,,-0.0012786323204636574,0.07558799535036087,0.057206545025110245,0.04444298520684242,-0.009340227581560612,-0.015121587552130222,0.0007110188598744571,,,,,,,,,,,,,,,,,,
10.56,yaw_align,1.2472777366638184,1.3614020347595215,0.3383086323738098,1.5923750841815747,0.6994348764419556,0.0016116114566102624,-0.0023834379389882088,0.714690625667572,0.29021432995796204,0.006947129964828491,-0.027577493339776993,0.35,0.0,0.0,,,,,,,-0.002417289884760976,0.07679842412471771,0.05299140140414238,0.024505386129021645,-0.009563692845404148,-0.022446343675255775,0.0007711676159942726,,,,,,,,,,,,,,,,,,
10.76,yaw_align,1.2566688060760498,1.3803904056549072,0.33907291293144226,1.603630423618595,0.6953875422477722,-0.005128818564116955,0.010688027366995811,0.7185372710227966,-0.18207481503486633,-0.06536310911178589,-0.01615247130393982,-0.35,0.0,0.0,,,,,,,-0.02366085723042488,0.06877171248197556,0.022793220356106758,0.06716284155845642,-0.0891478955745697,0.0011879416415467858,0.00034293798671569675,,,,,,,,,,,,,,,,,,
10.96,yaw_align,1.2597512006759644,1.3672195672988892,0.33486098051071167,1.5907992745739177,0.6999650597572327,0.006954182870686054,0.00472805043682456,0.7141277194023132,-0.002833753824234009,0.030906811356544495,-0.0472085177898407,0.0,0.0,0.0,,,,,,,0.0015476534608751535,1.0094874596688896e-05,0.025135695934295654,0.02624792978167534,-0.003102019662037492,-0.00021454358648043126,0.0007096387317702124,,,,,,,,,,,,,,,,,,
9.4,yaw_align,1.2277944087982178,0.9904385805130005,0.3321964740753174,1.6424967356359057,0.6812980771064758,-0.0039534373208880424,0.0035152139607816935,0.7319871187210083,0.4210257828235626,-0.1133289635181427,0.04848571494221687,0.35,-0.18,0.0,,,,,,,0.01531193871051073,0.11672358959913254,0.04086511209607124,0.004972341004759073,0.011941112577915192,0.011231943964958191,0.00022705839364789426,,,,,,,,,,,,,,,,,,
